CellID;cellType;HIF1A;ATP1A2;FGFR3;LMO3;TGFBI;ANXA2;EGFR;MBP;SOX9;STMN2;dimension 1;dimension 2;dimension 3;Dataset
1001000012.G5;Neoplastic;773.3591;0;0;0;0;0;1463.4958;0;28.417395;0;-5.600494;4.644165;1.7578136;Glioblastoma
1001000012.C5;Neoplastic;133.84395;0;0;0;0;0;1185.475;0;461.62503;0;-5.4797416;4.745181;2.0004299;Glioblastoma
1001000012.A5;Neoplastic;0;0;0;0;0;3371.1465;727.30273;0;33.416615;0;-5.649123;4.560656;1.8922209;Glioblastoma
1001000012.B1;Neoplastic;0;649.0899;0;0;0;0;3.019023;0;27.171206;0;-5.1473365;4.7445316;1.9649712;Glioblastoma
1001000012.D10;Neoplastic;832.9426;0;59.61098;0;0;0;1727.1074;0;286.77716;0;-6.1771507;5.561679;2.0321057;Glioblastoma
1001000012.B2;Neoplastic;27.366566;1038.2191;0;0;0;730.3453;23.945745;0;634.56226;0;-6.087309;4.8242846;1.2808096;Glioblastoma
1001000012.G8;Neoplastic;0;275.58966;0;0;0;0;1135.1669;0;123.03109;0;-6.0972333;4.866878;1.2462543;Glioblastoma
1001000012.D5;Neoplastic;1752.025;42.274063;0;0;0;0;1951.6526;0;30.531267;0;-6.236904;4.9534173;1.258704;Glioblastoma
1001000012.H9;Neoplastic;986.67523;0;0;0;0;0;1313.492;0;455.98712;0;-6.196864;5.561554;1.9996856;Glioblastoma
1001000012.A8;Neoplastic;0;0;0;0;0;420.08994;113.77435;0;0;0;-5.8269196;5.1397867;1.8771169;Glioblastoma
1.00E+15;Neoplastic;0;0;0;0;0;1570.0159;4.0051427;0;48.06171;0;-5.31837;4.692588;2.1299727;Glioblastoma
1001000012.F2;Neoplastic;478.03027;361.43753;0;0;0;0;39.35005;0;276.90778;0;-6.230111;5.1381493;1.4148948;Glioblastoma
1001000012.A4;Neoplastic;0;0;0;0;0;0;1557.8438;0;15.315879;0;-5.8485093;4.6972485;1.5137604;Glioblastoma
1001000012.G1;Neoplastic;0;617.2396;0;0;0;820.5938;244.02498;0;38.278427;0;-5.7452173;4.601623;1.5228524;Glioblastoma
1001000012.F7;Neoplastic;0;1153.1027;0;0;0;31.971422;260.03424;0;0;0;-5.8849955;4.7585807;1.4549636;Glioblastoma
1001000012.F4;Neoplastic;2788.4985;934.1272;0;0;0;0;0;0;17.849564;0;-5.4695325;4.6169796;1.82103;Glioblastoma
1001000012.H6;Neoplastic;122.21479;283.0237;0;0;0;0;2287.7751;0;896.24176;0;-5.9976587;4.7729535;1.2868384;Glioblastoma
1001000012.F9;Neoplastic;0;0;0;0;0;0;2224.825;0;60.28558;0;-5.5300574;4.7431936;2.0750418;Glioblastoma
1001000012.C4;Neoplastic;1232.8358;20.974524;0;0;0;0;1209.5309;0;974.1501;0;-5.6180525;4.765686;1.9085108;Glioblastoma
1001000012.C6;Neoplastic;1065.784;0;0;0;0;0;0;0;0;0;-5.487955;4.9203606;2.3972774;Glioblastoma
1001000012.C3;Neoplastic;35.753017;18.727772;0;0;0;20.430296;0;0;185.5752;0;-5.81724;5.148317;1.822791;Glioblastoma
1001000012.F8;Neoplastic;184.24333;111.45584;0;0;0;2674.9402;179.6941;0;0;0;-5.8653007;4.807205;1.4713428;Glioblastoma
1001000012.G9;Neoplastic;0;1407.8406;0;0;0;0;0;0;199.93002;0;-5.408142;4.7000313;2.1197052;Glioblastoma
1001000012.A1;Neoplastic;0;198.98352;0;64.66965;0;53.062275;470.92767;0;3.3163922;0;-6.229468;5.028612;1.275322;Glioblastoma
1001000012.G7;Neoplastic;0;0;0;0;0;1790.4612;2.746106;0;16.476637;0;-5.798522;5.231624;1.9777176;Glioblastoma
1001000012.D8;Neoplastic;31.034758;0;0;0;0;0;2071.57;0;230.821;0;-5.945013;4.7706437;1.7064677;Glioblastoma
1001000012.G10;Neoplastic;695.0509;0;0;0;0;0;64.8234;0;1.80065;0;-6.21799;5.466284;1.9906038;Glioblastoma
1001000012.B3;Neoplastic;45.616276;1211.6824;0;0;0;0;886.6664;0;638.62787;0;-5.632031;5.070757;2.1780221;Glioblastoma
1001000012.C1;Neoplastic;0;1214.2358;0;0;0;0;0;0;0;0;-5.3953404;4.5590153;1.9241165;Glioblastoma
1001000012.C9;Neoplastic;0;0;148.12468;0;0;884.6335;0;0;181.04128;0;-5.7540736;4.8993464;2.1746373;Glioblastoma
1001000012.B5;Neoplastic;0;1800.2616;0;0;0;0;1371.6279;0;112.66943;0;-5.0751553;4.778146;2.018033;Glioblastoma
1001000012.C10;Neoplastic;0;0;0;0;0;13.109138;67.730545;0;0;0;-5.737349;4.8756943;1.7547965;Glioblastoma
1001000012.A6;Neoplastic;0;0;0;0;0;810.73016;234.93843;0;13.480074;0;-6.08234;4.7216744;1.1835574;Glioblastoma
1001000012.C2;Neoplastic;0;319.52875;0;0;0;569.41656;1480.8928;0;71.68914;0;-5.7643237;4.8532367;1.6749288;Glioblastoma
1001000012.G6;Neoplastic;0;0;0;0;0;0;2731.7122;0;95.53032;0;-5.740007;4.675956;1.5889714;Glioblastoma
1001000012.D4;Neoplastic;564.6781;0;0;0;0;0;41.70918;0;282.33905;0;-5.928314;5.297342;2.0498242;Glioblastoma
1001000012.B7;Neoplastic;168.23341;0;0;0;0;0;448.0502;0;544.1836;0;-5.9796653;5.738959;2.1222193;Glioblastoma
1001000012.B10;Neoplastic;4.5891767;878.8274;0;422.20428;0;0;0;0;208.80754;0;-5.863755;5.7281218;2.2148707;Glioblastoma
1001000012.B11;Neoplastic;3120.8845;0;0;1.9481177;0;475.34073;711.063;0;13.636824;0;-5.8562455;4.944273;1.6082904;Glioblastoma
1001000012.A10;Neoplastic;463.25967;0;0;0;0;0;9.15533;0;366.21317;0;-6.083728;5.546896;2.0878878;Glioblastoma
1001000012.D2;Neoplastic;0;0;0;0;0;5171.552;0;0;2.2722108;0;-3.6366785;6.3520875;3.447901;Glioblastoma
1001000012.D3;Neoplastic;0;0;0;0;0;0;0;0;0;0;-5.4586015;4.51663;1.8258942;Glioblastoma
1001000012.H2;Neoplastic;188.4758;108.117905;0;0;0;2026.4801;216.23581;0;0;0;-6.2093444;4.896562;1.1884713;Glioblastoma
1001000012.A3;Neoplastic;0;0;0;0;0;0;0;0;0;0;-5.3511815;4.3865724;2.583036;Glioblastoma
1001000012.B8;Neoplastic;1601.862;0;0;0;0;0;0;0;675.6153;0;-5.8034296;5.5094223;2.2289743;Glioblastoma
1001000012.D11;Neoplastic;297.1904;3.2658286;0;0;0;0;5267.7817;0;0;0;-5.480941;4.656561;1.7844476;Glioblastoma
1001000012.H10;Neoplastic;1431.0016;102.69279;0;0;0;495.6043;3859.9092;0;0;0;-5.8712034;4.675719;1.3228968;Glioblastoma
1001000012.B6;Neoplastic;0;0;0;0;0;0;1120.94;0;302.89697;0;-5.530089;4.6180015;1.8474725;Glioblastoma
1001000012.B4;Neoplastic;0;0;0;0;0;0;0;0;539.0693;0;-5.397988;4.5886335;2.2229292;Glioblastoma
1001000012.C8;Neoplastic;470.89163;2.0209942;0;0;0;943.80426;179.86847;0;42.440876;0;-5.893474;4.813714;1.4951227;Glioblastoma
1001000012.D1;Neoplastic;0;0;1.7544659;0;0;0;552.6568;0;1021.0992;0;-6.031325;5.523828;2.1563966;Glioblastoma
1001000012.H7;Neoplastic;0;0;0;0;0;28.420452;2507.0898;0;32.48052;0;-5.860412;4.6696067;1.4284925;Glioblastoma
1001000012.G3;Neoplastic;0;308.1091;0;0;0;0;1997.397;0;0;0;-5.8194585;4.9162607;1.78682;Glioblastoma
1001000012.H1;Neoplastic;1768.0125;0;0;0;0;0;159.97617;0;460.62103;0;-5.538493;4.6070557;2.2577727;Glioblastoma
1001000012.A2;Neoplastic;1265.3997;0;0;0;0;0;0;0;4.9526405;0;-5.469279;4.5842404;2.1706772;Glioblastoma
1001000012.F5;Neoplastic;1299.4856;0;32.10494;0;0;0;966.20575;0;443.35388;0;-6.06713;4.875576;1.3316195;Glioblastoma
1001000012.D9;Neoplastic;1335.4637;1740.8723;0;0;0;107.31405;298.09457;0;5.9618917;0;-5.9626517;4.7551622;1.3106655;Glioblastoma
1001000012.C11;Neoplastic;727.1082;0;0;0;0;0;589.7186;0;29.591614;0;-5.7601905;5.6706057;2.3347366;Glioblastoma
1001000012.H4;Neoplastic;484.0613;1069.9209;0;0;0;0;1797.0516;0;338.63516;0;-5.8957915;4.8000216;1.527404;Glioblastoma
1.00E+16;Neoplastic;0;0;0;0;0;0;0;0;96.58119;0;-6.1951737;5.6772647;2.0169232;Glioblastoma
1001000012.H8;Neoplastic;0;0;0;0;0;0;1135.5034;0;0;0;-5.540688;4.5250783;1.7010312;Glioblastoma
1001000012.H3;Neoplastic;0;2.294657;0;0;0;0;3272.1807;0;0;0;-5.9684367;4.7456684;1.3077537;Glioblastoma
1001000012.G2;Neoplastic;0;0;0;0;0;0;198.172;0;16.668673;0;-5.8943734;4.802995;1.6866362;Glioblastoma
1001000012.A7;Neoplastic;507.04443;414.1508;0;0;0;0;5.8058524;0;427.69778;0;-6.131357;4.9533334;1.2947748;Glioblastoma
1001000012.D6;Neoplastic;942.7652;0;0;0;0;0;1266.6761;0;258.07538;0;-5.535334;5.115051;2.3787844;Glioblastoma
1001000012.C12;Neoplastic;3119.585;0;0;0;0;385.76178;651.2056;0;12.403916;0;-5.898266;4.923993;1.5740021;Glioblastoma
1001000012.F11;Neoplastic;426.46463;0;0;0;0;0;405.80963;0;551.6095;0;-5.8609877;4.754982;1.4779719;Glioblastoma
1.00E+21;Neoplastic;186.65642;27.182974;0;0;0;0;3582.716;0;0;0;-5.52055;4.640463;1.7250371;Glioblastoma
1001000012.G12;Neoplastic;72.19269;1560.6747;0;0;0;735.05286;402.96646;0;231.0166;0;-6.08297;4.856471;1.3070415;Glioblastoma
1.00E+20;Neoplastic;11.687349;0;0;0;0;555.1491;1062.38;0;71.29283;0;-5.985791;4.84509;1.4645492;Glioblastoma
1001000012.B12;Neoplastic;8.201888;390.17554;0;0;0;0;583.5058;0;323.38873;0;-5.881815;4.853653;1.5830362;Glioblastoma
1001000012.D12;Neoplastic;712.8749;0;0;0;0;0;530.1524;0;33.45622;0;-5.7329955;5.65453;2.317821;Glioblastoma
1001000012.A12;Neoplastic;0;0;0;0;0;0;260.97177;0;12.702167;0;-5.8445997;4.782282;1.7617377;Glioblastoma
1001000012.F12;Neoplastic;917.8027;0;63.933624;0;0;0;592.4516;0;0;0;-5.978342;5.120657;1.9833969;Glioblastoma
1001000012.G11;Neoplastic;104.332794;32.293484;0;0;0;0;1414.703;0;96.88045;0;-5.919071;5.57555;2.2676616;Glioblastoma
1001000014.H9;Oligodendrocyte;0;0;0;0;0;0;0;7157.2803;0;0;-5.4563084;-16.600126;2.9300635;Glioblastoma
1001000014.B2;Oligodendrocyte;0;0;0;0;0;0;0;7489.594;7.3643994;0;-5.7559867;-16.29403;2.9090934;Glioblastoma
1001000014.G7;Oligodendrocyte;0;0;0;0;0;0;0;9524.376;0;0;-5.6922994;-16.359097;2.8946464;Glioblastoma
1.00E+18;Oligodendrocyte;0;0;0;0;0;0;0;6121.755;0;0;-5.635579;-16.416399;2.9314165;Glioblastoma
1001000014.C8;Oligodendrocyte;0;0;0;0;0;0;0;2601.1084;0;0;-5.5945053;-16.461021;2.9643512;Glioblastoma
1.00E+12;Oligodendrocyte;0;0;0;0;0;0;0;7145.7246;0;0;-5.6782947;-16.377012;3.0044637;Glioblastoma
1001000014.F6;Oligodendrocyte;0;0;0;0;0;0;0;6290.0923;17.579018;0;-5.71396;-16.338749;2.945282;Glioblastoma
1001000014.C3;Immune cell;0;0;0;0;0;0;0;0;0;0;4.563428;-3.530198;-2.6411116;Glioblastoma
1.00E+15;Oligodendrocyte;0;0;0;0;0;0;0;2056.185;0;0;-5.7315617;-16.293354;2.849167;Glioblastoma
1001000014.D12;Oligodendrocyte;0;0;0;0;0;0;0;4802.9297;0;0;-5.6476197;-16.408035;2.9843113;Glioblastoma
1001000014.D6;Oligodendrocyte;0;0;0;0;0;0;0;4853.67;0;0;-5.6036935;-16.450264;2.9283905;Glioblastoma
1001000014.G12;Oligodendrocyte;0;0;0;0;0;0;0;7534.5444;97.92188;0;-5.4719;-16.58466;2.9293423;Glioblastoma
1001000014.C1;Oligodendrocyte;0;0;0;0;0;0;0;6907.3823;0;0;-5.870893;-16.17953;2.9260368;Glioblastoma
1001000014.F11;OPC;0;1.6856897;0;0;0;0;0;925.4436;0;0;-6.2569475;0.38690653;7.8661613;Glioblastoma
1.00E+14;Oligodendrocyte;0;0;0;0;0;0;0;9227.014;0;0;-5.5548162;-16.500492;2.957208;Glioblastoma
1001000015.B2;Neoplastic;550.6919;3064.1062;0;0;0;0;0;0;0;0;-4.8211865;4.9624877;2.3366568;Glioblastoma
1001000017.A3;Immune cell;0;0;0;0;0;3836.6965;0;0;0;0;6.2927127;-2.0053458;0.7647562;Glioblastoma
1001000017.C10;Oligodendrocyte;0;0;0;0;0;0;0;4625.4736;0;0;-5.5711365;-16.48394;2.9517426;Glioblastoma
1001000017.A4;Immune cell;124.96027;0;0;0;0;0;0;0;0;0;6.5302534;-2.8364015;-0.83291435;Glioblastoma
1001000017.F3;Oligodendrocyte;0;0;0;0;0;0;0;8494.799;46.873734;0;-5.640166;-16.411615;2.9083698;Glioblastoma
1001000017.A9;OPC;0;786.4703;0;0;0;0;0;0;0;0;-6.008428;0.09938064;8.366435;Glioblastoma
1001000017.A11;OPC;0;0;0;0;0;0;0;0;0;0;-6.007886;0.10838998;8.342746;Glioblastoma
1001000017.H7;Oligodendrocyte;0;0;0;0;0;0;0;6190.8286;764.19385;0;-5.839784;-16.206709;2.96037;Glioblastoma
1001000017.G11;OPC;0;12.7271805;0;0;0;0;358.48224;0;0;0;-6.0228896;0.11079953;8.3402;Glioblastoma
1001000017.A8;OPC;0;0;0;0;0;0;0;0;0;0;-6.0041623;0.097801484;8.335129;Glioblastoma
1001000017.B7;Immune cell;2399.6575;0;0;0;0;0;0;0;0;0;4.9066954;-3.9152472;-3.0889904;Glioblastoma
1.00E+11;Oligodendrocyte;0;0;0;0;0;0;0;2100.649;0;0;-5.5915194;-16.46434;2.9747455;Glioblastoma
1001000017.F12;OPC;178.34119;0;0;0;0;0;0;0;0;0;-4.8257055;4.692983;2.5455425;Glioblastoma
1001000017.F6;Oligodendrocyte;0;0;0;0;0;0;0;16163.35;0;0;-5.554908;-16.500051;2.909624;Glioblastoma
1001000017.D10;Oligodendrocyte;0;0;0;0;0;0;0;3373.3777;0;0;-5.6223674;-16.434076;2.9793315;Glioblastoma
1001000017.C9;OPC;0;0;0;0;0;0;0;0;0;0;-6.0389605;0.13256295;8.285674;Glioblastoma
1.00E+21;Neoplastic;0;0;0;0;0;504.18152;0;0;0;0;-5.247035;4.6216393;2.445703;Glioblastoma
1.00E+19;Neoplastic;0;0;0;0;0;0;1498.8842;0;416.12668;0;-5.29003;4.7474904;2.2064626;Glioblastoma
1001000017.B1;Oligodendrocyte;0;0;0;0;0;0;0;5623.6743;11.906156;0;-5.737042;-16.31067;2.9201448;Glioblastoma
1001000017.G1;Oligodendrocyte;0;0;0;0;0;0;0;5976.9595;0;0;-5.6966243;-16.353579;2.914364;Glioblastoma
1001000017.D9;Oligodendrocyte;0;0;0;0;0;0;0;7083.8105;0;0;-5.6088166;-16.446922;2.9647908;Glioblastoma
1001000017.B3;OPC;40.38143;792.24524;0;0;0;0;0;0;0;0;-6.068251;0.12626389;8.215816;Glioblastoma
1001000017.F10;Immune cell;0;0;0;0;0;1092.2377;0;0;0;0;6.0091734;-2.9673042;-1.0361545;Glioblastoma
1.00E+13;Immune cell;282.2657;0;0;0;0;9.622694;0;0;0;0;5.0067997;-3.8499758;-2.795474;Glioblastoma
1001000017.B5;Oligodendrocyte;0;0;0;0;0;0;0;5709.659;0;0;-5.858898;-16.189625;2.94408;Glioblastoma
1001000017.A6;OPC;0;0;8.881093;0;0;508.4426;0;0;0;0;-5.9767456;0.08873837;8.433942;Glioblastoma
1.00E+14;OPC;0;8.420219;0;21.050549;0;0;0;0;0;0;-6.0154114;0.11315461;8.353449;Glioblastoma
1001000017.G5;Oligodendrocyte;0;0;0;0;0;0;0;16431.227;906.46967;0;-5.636078;-16.41954;2.9598632;Glioblastoma
1001000017.D8;OPC;0;0;25.706776;0;0;0;2.1422312;0;0;0;-6.080348;0.1512471;8.264031;Glioblastoma
1001000017.F5;Oligodendrocyte;0;0;0;0;0;0;0;3231.3892;0;2.5264966;-5.493932;-16.56188;2.9269702;Glioblastoma
1001000017.G9;Oligodendrocyte;0;0;0;0;0;0;0;6674.4185;0;0;-5.752893;-16.298508;2.913312;Glioblastoma
1001000017.D1;OPC;896.6796;1215.3525;507.67892;0;0;0;0;0;0;0;-6.1611075;0.13039015;8.116662;Glioblastoma
1001000017.F7;Neoplastic;0;0;0;0;0;0;0;0;0;0;-5.2809167;4.6640453;2.456116;Glioblastoma
1001000017.B12;OPC;0;2087.0398;0;0;0;0;0;0;2.199199;0;-6.0219016;0.10477631;8.324248;Glioblastoma
1001000017.H4;Oligodendrocyte;0;0;0;0;0;0;0;3051.3816;0;0;-5.4675827;-16.588743;2.9191523;Glioblastoma
1001000018.C1;Oligodendrocyte;0;0;0;0;0;0;0;3489.5352;0;0;-5.507362;-16.547401;2.9060974;Glioblastoma
1001000018.D10;Astrocyte;174.79346;1346.742;0;0;0;0;0;0;412.8455;0;-5.7257085;5.961178;2.6711946;Glioblastoma
1001000018.F11;Astrocyte;0;13.904029;0;0;0;0;0;2.7808058;11.123223;0;-4.8346677;4.931838;2.2183053;Glioblastoma
1001000019.B5;Immune cell;0;0;0;0;0;47.36997;0;0;0;0;6.123152;-2.9745781;-1.4715023;Glioblastoma
1001000019.C6;Immune cell;0;0;0;0;0;3754.9663;0;1065.3911;3.0702913;0;6.8808985;-2.336111;0.028482208;Glioblastoma
1001000019.C2;Immune cell;557.44745;0;0;0;436.02325;2619.819;0;0;0;0;5.983454;-2.9484622;-0.8803956;Glioblastoma
1001000019.B12;Immune cell;941.76526;0;0;0;0;18.024216;0;0;0;0;5.578909;-3.6145742;-2.7120898;Glioblastoma
1001000019.G9;Immune cell;16.622202;0;0;0;0;784.01385;0;5.5407343;0;0;6.4383764;-1.6730797;1.115104;Glioblastoma
1001000019.F6;Immune cell;0;0;0;0;0;5.1449947;0;0;0;0;5.9419265;-3.2493837;-2.39975;Glioblastoma
1001000019.F9;Oligodendrocyte;314.77942;0;0;0;0;0;0;7188.8813;0;0;-5.7968597;-16.252375;2.9611893;Glioblastoma
1001000019.B10;Immune cell;16.61473;0;0;0;0;36.921623;7.3843246;0;1.8460811;0;5.913692;-3.2387748;-1.4639267;Glioblastoma
1001000019.C1;Immune cell;678.71423;0;0;0;10.055026;15.08254;0;0;0;0;6.4559116;-1.6665747;1.1205314;Glioblastoma
1001000019.A3;Immune cell;0;0;0;0;0;0;0;0;0;0;5.970115;-3.2412612;-2.3035514;Glioblastoma
1001000019.D5;Immune cell;197.42741;0;0;0;0;194.08119;0;0;0;0;6.4096365;-1.6874018;1.0746292;Glioblastoma
1001000019.G12;Immune cell;13.246934;0;0;0;0;48.57209;4.4156446;0;0;0;6.0363474;-3.1644585;-2.1989639;Glioblastoma
1.00E+12;Oligodendrocyte;0;0;0;0;0;9.751784;0;6770.9893;0;0;-5.7530575;-16.298473;2.9786148;Glioblastoma
1001000028.D10;Astrocyte;0;2384.885;0;0;0;0;0;0;0;0;-4.295641;5.023393;2.4455738;Glioblastoma
1001000028.F6;Neoplastic;0;364.0847;0;1151.6327;0;1828.2365;945.3701;0;18.751143;0;-5.7161;5.7589874;2.340814;Glioblastoma
1001000028.C6;Neoplastic;460.47232;260.04636;0;0;0;2.5370376;459.2038;0;0;0;-5.984624;4.9596596;1.5747416;Glioblastoma
1001000031.B4;Neoplastic;43.30282;51.321857;0;0;0;0;322.36542;0;720.1098;0;-5.759939;5.402424;2.1461546;Glioblastoma
1001000031.B3;Neoplastic;0;0;0;0;0;0;576.14233;0;297.3096;0;-5.586407;4.863757;2.0352972;Glioblastoma
1001000031.F12;Neoplastic;0;0;0;0;0;0;1590.0466;0;87.09176;0;-5.7613125;5.6292973;2.267681;Glioblastoma
1001000031.B11;Neoplastic;895.5709;34.35694;0;0;0;0;0;0;0;0;-5.642527;5.00194;2.0508177;Glioblastoma
1001000031.G8;Neoplastic;1295.9998;0;0;0;0;0;503.99988;0;190.70267;0;-5.792028;5.160752;1.9664224;Glioblastoma
1001000031.H2;Neoplastic;0;346.0304;0;0;0;31.818888;4375.097;0;411.65686;0;-5.599388;4.839601;1.843233;Glioblastoma
1001000031.C4;OPC;1783.2927;0;0;1544.4979;0;0;0;0;146.78207;1976.081;-5.33567;4.5206265;2.5060635;Glioblastoma
1001000031.F6;Neoplastic;35.12508;471.99323;0;0;0;0;131.71904;2.1953175;739.82196;0;-5.7649684;5.8307385;2.3751588;Glioblastoma
1001000031.B7;Neoplastic;4.320149;0;0;0;0;0;0;0;1807.9823;0;-5.3028584;5.0904355;2.4079268;Glioblastoma
1001000031.A1;Neoplastic;676.7101;0;0;0;0;0;41.465076;0;1.6586031;0;-5.91994;5.562878;2.23115;Glioblastoma
1001000031.F5;Neoplastic;23.481941;0;0;0;0;0;0;0;107.625565;0;-5.5606346;5.600073;2.3923593;Glioblastoma
1001000031.D8;Neoplastic;0;0;0;0;0;0;0;0;31.966307;0;-5.4370337;4.9297304;2.3950999;Glioblastoma
1001000031.B5;Neoplastic;0;1430.3401;0;0;0;0;967.0176;0;0;0;-5.676604;5.329163;2.2679024;Glioblastoma
1001000031.C5;Endothelial;201.33331;0;0;0;0;0;0;0;0;0;-4.807779;-5.3041964;-0.7605343;Glioblastoma
1001000031.G3;Neoplastic;1035.4756;789.45276;0;38.92765;0;0;3087.7415;0;0;0;-5.9328346;5.1285696;1.6949723;Glioblastoma
1001000031.D10;Neoplastic;0;93.12763;0;0;0;0;99.94185;0;9.085623;0;-5.5887775;4.665557;1.8474871;Glioblastoma
1001000031.B8;Neoplastic;0;132.39543;0;0;0;0;4082.554;0;306.02878;0;-5.498547;4.625635;1.8458986;Glioblastoma
1001000031.G6;Neoplastic;633.07587;0;0;0;0;0;1091.6382;0;25.991386;0;-5.8139305;5.5054264;2.2031517;Glioblastoma
1001000031.D11;Neoplastic;0;0;2.0127852;0;0;0;70.44748;0;0;0;-5.2895446;4.796455;2.4975853;Glioblastoma
1001000031.A8;Immune cell;229.79718;0;0;0;0;1885.6255;0;30.066921;0;0;5.699297;-3.8178618;-1.0447785;Glioblastoma
1001000031.A6;Neoplastic;1417.165;66.10683;0;0;0;4.1316767;1778.6868;0;0;0;-5.9013977;4.935482;1.5599169;Glioblastoma
1001000031.C12;Neoplastic;44.390938;381.7621;0;5.3269124;0;1.7756375;834.5496;0;0;0;-5.9907126;5.054553;1.78013;Glioblastoma
1001000031.C8;Neoplastic;1361.2344;6.4209166;0;0;0;0;2213.076;0;173.36475;0;-5.6208344;4.947422;1.9597571;Glioblastoma
1001000031.D2;Neoplastic;395.04462;0;0;0;0;0;302.9196;0;174.88141;0;-5.9472437;5.183833;2.139308;Glioblastoma
1001000031.A12;Neoplastic;0;1841.1461;0;0;0;1166.7156;958.31494;0;1.6409502;0;-6.0060253;4.986441;1.4470392;Glioblastoma
1001000031.F2;Neoplastic;0;499.38287;0;0;0;0;0;0;14.187014;0;-4.966148;4.8478665;2.129917;Glioblastoma
1001000031.G4;Neoplastic;0;1054.1476;0;0;0;0;6.363064;0;25.452255;0;-5.734746;5.0406885;1.8807646;Glioblastoma
1001000031.F10;Neoplastic;81.9559;724.66266;0;0;0;0;144.50119;0;506.83252;0;-5.7708383;5.5540166;2.1997235;Glioblastoma
1.00E+19;Endothelial;0;1271.529;0;0;0;94.01324;0;0;0;0;-5.26338;-6.333236;0.69649583;Glioblastoma
1001000031.C9;Neoplastic;0;3.3636813;0;0;0;0;1337.6239;0;48.212765;0;-5.965934;4.8389397;1.4304711;Glioblastoma
1001000031.D6;Endothelial;0;560.90857;0;0;1402.2714;1673.775;0;0;0;0;-5.594554;-5.798328;0.08589667;Glioblastoma
1001000031.D1;Endothelial;0;1002.7873;0;0;2097.2273;0;0;0;0;0;-5.5793715;-5.7902126;0.07348514;Glioblastoma
1001000031.H5;Neoplastic;0;1.8916215;0;0;0;716.9245;983.6431;0;325.3589;0;-5.8651915;4.727312;1.4164178;Glioblastoma
1001000031.A11;Neoplastic;16.82916;0;0;0;0;2703.8853;1596.9004;0;1.8699068;0;-5.8000727;4.865444;1.6399928;Glioblastoma
1001000031.C6;Neoplastic;2.974022;0;0;0;0;0;60.96745;0;2.974022;0;-5.956935;5.3498654;2.055306;Glioblastoma
1001000031.B10;Endothelial;0;0;0;0;0;508.56195;0;0;0;0;-4.7970524;-5.2937875;-0.7476951;Glioblastoma
1.00E+12;Neoplastic;1890.8899;0;0;0;0;0;1731.5045;0;595.88385;0;-5.8616285;5.36681;2.1030831;Glioblastoma
1001000031.C7;Neoplastic;23.301922;0;0;0;0;0;382.53986;0;306.80862;0;-5.408958;5.0290365;2.4219573;Glioblastoma
1001000031.H7;Neoplastic;2885.6655;0;0;0;0;0;0;0;65.71509;0;-5.8000035;5.5158477;2.2315743;Glioblastoma
1.00E+20;Neoplastic;1004.5826;0;0;0;0;0;2.1374097;0;76.946754;0;-5.7307525;5.8905296;2.3443522;Glioblastoma
1001000031.G7;Neoplastic;2051.7966;0;0;0;0;0;4.453973;0;169.25096;0;-5.8789196;5.542114;2.1926477;Glioblastoma
1001000031.F11;Neoplastic;0;2651.556;2.344435;0;0;0;225.06577;0;438.40936;0;-5.71161;5.417122;2.3048174;Glioblastoma
1001000031.A2;Neoplastic;1.5450147;1.5450147;0;0;0;0;1976.0739;0;500.58478;0;-5.5311294;4.840436;1.9466001;Glioblastoma
1001000031.F1;Neoplastic;382.32;0;0;0;0;0;1223.4241;0;144.15344;0;-5.8775105;5.2971406;2.086695;Glioblastoma
1001000031.G12;Neoplastic;115.65565;0;0;0;0;0;0;0;2.0652792;0;-5.4968405;4.553317;1.7697364;Glioblastoma
1.00E+11;Neoplastic;44.601585;0;0;0;0;0;983.26227;0;938.66064;0;-5.709896;5.6065626;2.1735845;Glioblastoma
1.00E+14;Endothelial;0;0;0;0;0;0;0;0;0;0;-4.845259;-5.3510504;-0.8058841;Glioblastoma
1.00E+21;Neoplastic;1301.7563;0;0;0;0;0;1965.0961;0;249.23169;0;-6.0216265;4.832898;1.3863865;Glioblastoma
1001000031.C11;Neoplastic;908.6414;0;0;0;0;0;797.7959;0;253.77786;0;-6.1270585;5.5608463;2.0755358;Glioblastoma
1001000031.A9;Neoplastic;465.1916;0;0;0;0;0;401.9255;0;632.6605;0;-5.700881;5.77709;2.3403764;Glioblastoma
1001000031.C10;OPC;20.539701;0;0;0;0;0;0;0;0;0;-5.353409;4.5152617;2.5022113;Glioblastoma
1001000031.B9;Neoplastic;0;919.8956;0;0;0;0;1100.881;2.7215846;10.886338;0;-6.1054306;4.9088182;1.2247455;Glioblastoma
1001000031.H10;Neoplastic;0;0;0;0;0;0;1081.011;0;0;0;-6.006875;5.5005803;2.1099224;Glioblastoma
1001000031.F7;OPC;1208.8722;0;0;0;0;0;0;0;20.941093;559.6983;-5.3477564;4.478353;2.5219488;Glioblastoma
1001000031.G1;Endothelial;915.7003;0;0;0;0;0;0;0;0;0;-4.8119593;-5.3078656;-0.76342416;Glioblastoma
1001000031.D3;OPC;0;174.73506;0;0;0;0;0;0;0;1780.1134;-5.311682;4.5161767;2.5250506;Glioblastoma
1001000031.C2;Neoplastic;12.1690035;0;0;0;0;0;234.68791;0;0;0;-5.614915;5.136683;2.2970784;Glioblastoma
